Sample	posterior	likelihood	prior	treeLikelihood.hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	treeHeight.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	treeLength.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	Tree.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned.count_Absent_to_Present	Tree.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned.count_Present_to_Absent	Tree.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned.count_Absent	Tree.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned.count_Present	rootTypeLogger.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	R0.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	R0.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned3	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned4	becomeUninfectiousRate.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	becomeUninfectiousRate.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	rateMatrix.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	rateMatrix.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	geo-frequencies.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	geo-frequencies.t:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	clockRate.c:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	rateAC.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	rateAG.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	rateAT.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	rateCG.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	rateGT.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned	freqParameter.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned1	freqParameter.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned2	freqParameter.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned3	freqParameter.s:hcov_USA_post2020-09-01_EMSI_ORF9_TRS-3_subsampled_aligned4
2610000	-50168.25095937874	-50432.25170713617	264.00074775743064	-50432.25170713617	1.250829940631143	64.45505186483639	0	7	84	71	0	1.1221943957820062	1.3512332711016626	0.0	1.8952592077032E-4	0.0	9.56419497473371E-4	49.15206830556379	49.15206830556379	0.0036484770626399664	7.74488610699293E-5	0.14394391603434598	0.856056083965653	5.334850423444394E-4	0.08196243216928413	0.26927028724188323	0.04360702246370791	0.07021114748794205	0.28737861786364133	0.29889205652886186	0.17891042303378832	0.19339347003142934	0.3288040504059206
2611000	-50166.93359471781	-50433.420505745205	266.4869110273945	-50433.420505745205	1.211708496231041	62.61703956189544	0	7	84	71	0	1.1061144797678089	1.3192797913766932	0.0	1.9337998832140928E-4	0.0	8.012994639277549E-4	53.75327664748117	53.75327664748117	0.003766770226279626	2.3257877796209516E-4	0.14394391603434598	0.856056083965653	5.296382150236664E-4	0.08196243216928413	0.26927028724188323	0.04360702246370791	0.07021114748794205	0.28737861786364133	0.29889205652886186	0.17891042303378832	0.19339347003142934	0.3288040504059206
2612000	-50163.71784944932	-50438.56494280831	274.8470933589946	-50438.56494280831	1.1527249392433503	59.89465984871008	0	7	84	71	0	1.1199017952644141	1.3051567103344428	0.0	2.149112280968954E-4	0.0	0.0014473089872175855	52.877062695365396	52.877062695365396	0.0037236231656882506	2.3267825471939382E-4	0.14394391603434598	0.856056083965653	5.681112136681493E-4	0.08196243216928413	0.26927028724188323	0.04360702246370791	0.07021114748794205	0.28737861786364133	0.29889205652886186	0.17891042303378832	0.19361347429882486	0.3285840461385251
2613000	-50150.911162624725	-50433.681290821594	282.7701281968661	-50433.681290821594	1.1150040468468538	56.816850030363604	0	7	84	71	0	1.1254510032346543	1.3570932460607976	0.0	2.2623335847939325E-4	0.0	0.001087370873394136	49.965871781435354	49.965871781435354	0.003380386888697643	7.691324698507729E-5	0.6310886115319003	0.3689113884680987	5.793686576478572E-4	0.08196243216928413	0.33468027758903834	0.04360702246370791	0.07021114748794205	0.28737861786364133	0.29889205652886186	0.17891042303378832	0.19361347429882486	0.3285840461385251
2614000	-50162.78638244924	-50432.40527614441	269.6188936951742	-50432.40527614441	1.198915873647328	62.40007814270182	0	7	84	71	0	1.1181649302117422	1.3417648808776095	0.0	1.2640004299348077E-4	0.0	7.147982503092661E-4	53.31260340315129	53.31260340315129	0.005972281598407637	7.880189315730446E-5	0.6310886115319003	0.3689113884680987	5.222637452891256E-4	0.08196243216928413	0.2907833956869964	0.02761672801133989	0.07021114748794205	0.31199581566150464	0.29889205652886186	0.17891042303378832	0.19361347429882486	0.3285840461385251
2615000	-50162.13595969104	-50432.75105637144	270.61509668039923	-50432.75105637144	1.2264193938161259	61.04822287328652	0	7	84	71	0	1.1096794153896024	1.3135203212934978	0.0	9.408232250235272E-5	0.0	6.475467345317303E-4	58.243560478422324	58.243560478422324	0.005075146060142971	5.008766029663845E-4	0.6310886115319003	0.3689113884680987	5.461226117313892E-4	0.08196243216928413	0.2907833956869964	0.021344117289298577	0.07021114748794205	0.31199581566150464	0.29889205652886186	0.17891042303378832	0.19361347429882486	0.3285840461385251
2616000	-50165.72517821253	-50438.68627268496	272.9610944724234	-50438.68627268496	1.2185317313943904	61.510799367374744	0	7	84	71	0	1.1197068639841068	1.3493762745253572	0.0	7.568516451655258E-5	0.0	4.5721575681859376E-4	56.06462328823291	56.06462328823291	0.003880204865642319	2.860864194966127E-4	0.6310886115319003	0.3689113884680987	5.484714122806627E-4	0.0759608187828898	0.2907833956869964	0.021344117289298577	0.07021114748794205	0.31199581566150464	0.29889205652886186	0.17891042303378832	0.19361347429882486	0.3285840461385251
2617000	-50171.57406229684	-50436.888001478736	265.3139391818954	-50436.888001478736	1.30121341844673	64.19142128976779	0	7	84	71	0	1.1343966481653556	1.3481295311770622	0.0	8.577094913696951E-5	0.0	6.984085296910035E-4	52.35203000478281	52.35203000478281	0.0013418372410314327	2.8646209398255456E-4	0.6310886115319003	0.3689113884680987	5.265110988443338E-4	0.0759608187828898	0.27527381287796066	0.021344117289298577	0.07021114748794205	0.31199581566150464	0.29889205652886186	0.17891042303378832	0.19361347429882486	0.3285840461385251
2618000	-50190.92195939678	-50445.66977115551	254.74781175873207	-50445.66977115551	1.361944219005906	70.94352422978363	0	7	84	71	0	1.1240327794152103	1.3079773134172354	0.0	6.938331133985293E-5	0.0	9.087582546259285E-4	51.863608790557365	51.863608790557365	0.002672331157363346	7.376586148587711E-5	0.9195202359008486	0.08047976409915042	4.926102466033134E-4	0.0759608187828898	0.27527381287796066	0.021344117289298577	0.07021114748794205	0.31199581566150464	0.29889205652886186	0.17891042303378832	0.19361347429882486	0.3285840461385251
2619000	-50156.58497754484	-50427.74624950128	271.16127195644293	-50427.74624950128	1.2002743905121123	60.73891482691733	0	7	84	71	0	1.128555205720934	1.341363340115604	0.0	1.4555782170582476E-4	0.0	8.459852470833131E-4	52.05043790677162	52.05043790677162	0.002103187038346456	4.034546286793182E-4	0.8663560379055281	0.13364396209447096	5.456352856163552E-4	0.0759608187828898	0.27527381287796066	0.021344117289298577	0.07021114748794205	0.29992875929717905	0.29889205652886186	0.17891042303378832	0.19361347429882486	0.3285840461385251
2620000	-50156.03390712225	-50429.166187578485	273.1322804562355	-50429.166187578485	1.2035729437242693	60.71871202745963	0	7	84	71	0	1.1324321430712585	1.3392885759873019	0.0	1.3936080933714723E-4	0.0	7.932135921647565E-4	53.37349859750629	53.37349859750629	0.006545280392308688	3.5094087516738886E-4	0.8663560379055281	0.13364396209447096	5.278409018495167E-4	0.0759608187828898	0.27527381287796066	0.026358735274690508	0.07021114748794205	0.29992875929717905	0.29889205652886186	0.17891042303378832	0.19361347429882486	0.3285840461385251
2621000	-50165.61236647032	-50436.088446870344	270.47608040002854	-50436.088446870344	1.2432983308289047	62.77277852241572	0	7	84	71	0	1.1025565246847262	1.2706520732734055	0.0	1.5863892263634716E-4	0.0	7.572934173344893E-4	59.43685346478703	59.43685346478703	0.007455929969932728	2.529930262731706E-4	0.8663560379055281	0.13364396209447096	5.342968237675577E-4	0.0759608187828898	0.34329201395059283	0.026358735274690508	0.07021114748794205	0.29992875929717905	0.29889205652886186	0.17891042303378832	0.19361347429882486	0.3285840461385251
2622000	-50162.33619512249	-50435.20765951084	272.8714643883517	-50435.20765951084	1.2519749961086224	61.85055709966468	0	7	84	71	0	1.103440853670115	1.3008975803780953	0.0	1.9677532172228342E-4	0.0	8.497682895574154E-4	53.34712198829817	53.34712198829817	0.009063424424715699	1.4764587015327678E-4	0.8663560379055281	0.13364396209447096	5.630603496865086E-4	0.06864728870972968	0.25915604349126903	0.03632825658989254	0.05324958027211313	0.29992875929717905	0.29889205652886186	0.17891042303378832	0.19621852235013243	0.32597899808721753
2623000	-50175.88422397432	-50440.58542225689	264.70119828257106	-50440.58542225689	1.2708719704100766	64.43907944624041	0	7	84	71	0	1.1336398521166249	1.4046430924482767	0.0	2.0163641954400237E-4	0.0	8.834739030672207E-4	44.52675902073799	44.52675902073799	0.0067835858445322835	1.3796319709366426E-4	0.8663560379055281	0.13364396209447096	5.326592085345578E-4	0.06864728870972968	0.34258121763816207	0.03632825658989254	0.05324958027211313	0.29992875929717905	0.29889205652886186	0.17891042303378832	0.19621852235013243	0.32597899808721753
