Sample	posterior	likelihood	prior	treeLikelihood.hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	treeHeight.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	treeLength.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	Tree.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned.count_Absent_to_Present	Tree.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned.count_Present_to_Absent	Tree.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned.count_Absent	Tree.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned.count_Present	rootTypeLogger.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	R0.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	R0.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned3	samplingProportion.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned4	becomeUninfectiousRate.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	becomeUninfectiousRate.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	rateMatrix.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	rateMatrix.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	geo-frequencies.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	geo-frequencies.t:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	clockRate.c:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	freqParameter.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned1	freqParameter.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned2	freqParameter.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned3	freqParameter.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned4	rateAC.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	rateAG.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	rateAT.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	rateCG.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	rateGT.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned	gammaShape.s:hcov_USA_post2020-09-01_EMSI_nsp6_Delta9_subsampled_aligned
47000	-46412.11125417888	-46515.074155479786	102.96290130090347	-46515.074155479786	1.8331072582892216	50.69428651295442	1	4	41	36	0	1.09518628295686	1.3845064630712953	0.0	5.4185525402180825E-5	0.0	1.225346080441086E-4	48.20643494931453	48.20643494931453	0.0010975198613437038	0.001449012194720037	0.2211671362190469	0.7788328637809533	3.830219816387489E-4	0.27941790873612515	0.20616753695607556	0.22528196725730015	0.2891325870504992	0.09419118682415141	0.25395019255401396	0.06697915994645011	0.05694968648650132	0.31847207520193066	0.07284645984586059
48000	-46408.85939974651	-46514.49475666641	105.63535691990802	-46514.49475666641	1.8331016165432017	48.9030971844702	1	4	41	36	0	1.0919403972525277	1.3185721237609573	0.0	4.579473936528159E-5	0.0	1.342875682294439E-4	53.08739585216185	53.08739585216185	0.0018663491659330095	0.0019495811218833536	0.2211671362190469	0.7788328637809533	4.034174848674361E-4	0.27941790873612515	0.20616753695607556	0.22528196725730015	0.2891325870504992	0.09419118682415141	0.25395019255401396	0.05788206678567932	0.05694968648650132	0.31847207520193066	0.07284645984586059
49000	-46383.60252780448	-46499.524027267165	115.92149946267926	-46499.524027267165	1.6077750591950752	41.99960941976824	1	4	41	36	0	1.1043554810738792	1.3232988725909047	0.0	6.014082455505547E-5	0.0	1.5286592923965115E-4	51.21285526719742	51.21285526719742	0.0020736529983116383	0.0031642802296380167	0.2211671362190469	0.7788328637809533	4.644652705445095E-4	0.27941790873612515	0.20616753695607556	0.22528196725730015	0.2891325870504992	0.09419118682415141	0.25395019255401396	0.05788206678567932	0.05694968648650132	0.28018357391993975	0.07284645984586059
50000	-46377.065558101196	-46483.91266157074	106.84710346954365	-46483.91266157074	1.7843994983768405	47.90179678511397	1	4	41	36	0	1.094157216987205	1.3124190209382696	0.0	6.672045556135429E-5	0.0	1.7299236701677752E-4	51.171707490509206	51.171707490509206	0.0021371652782516317	0.0038615656907741093	0.3172828339461678	0.6827171660538324	4.183663476189412E-4	0.27941790873612515	0.20486338237754928	0.22528196725730015	0.2904367416290255	0.09419118682415141	0.3103749038193881	0.04476901975835484	0.05694968648650132	0.28018357391993975	0.061793649849668654
51000	-46335.349893181294	-46442.15926532561	106.80937214431653	-46442.15926532561	1.7403198880909634	46.40876452595879	1	4	41	36	0	1.0873621286565374	1.3228011355936058	0.0	5.0028293774107135E-5	0.0	1.1635166427588572E-4	54.533387938746706	54.533387938746706	0.00196617704766307	0.0033322943702695645	0.3172828339461678	0.6827171660538324	4.31121236870804E-4	0.27941790873612515	0.19773281045635022	0.22528196725730015	0.2975673135502246	0.10520720470680534	0.3103749038193881	0.06373564200353797	0.033870545730731096	0.28018357391993975	0.02613184244361266
52000	-46348.03095291946	-46443.48372921014	95.45277629068208	-46443.48372921014	1.8012939799353487	47.916710041246	1	3	40	37	0	1.1036742695853452	1.3229886942869673	0.0	4.303435431664637E-5	0.0	1.0820418900321436E-4	52.14412324124854	52.14412324124854	0.003069422499520493	0.0030665824555284426	0.29016953888465846	0.7098304611153416	4.029000931095051E-4	0.27941790873612515	0.19773281045635022	0.22528196725730015	0.2975673135502246	0.10520720470680534	0.3103749038193881	0.07536066975685497	0.033870545730731096	0.28018357391993975	0.02613184244361266
53000	-46337.584641612135	-46445.01393160287	107.42928999073801	-46445.01393160287	1.6685439372275004	45.797101006881874	1	4	41	36	0	1.0962324355843964	1.3021701665827954	0.0	6.110202131107904E-5	0.0	1.6653885920901447E-4	53.464211045157334	53.464211045157334	0.0012970321726298503	0.0015615946471289228	0.3333163081838693	0.6666836918161307	4.6201267773892594E-4	0.2768743387939818	0.19773281045635022	0.22528196725730015	0.3001108834923679	0.10520720470680534	0.3103749038193881	0.07536066975685497	0.033053231985772875	0.28018357391993975	0.05025400916427904
54000	-46346.46851111956	-46450.841694091345	104.37318297178471	-46450.841694091345	1.7127787914082102	46.75839104447188	1	4	41	36	0	1.0932707348345334	1.2995759761974384	0.0	4.255390156401139E-5	0.0	1.2290166658467566E-4	52.56418425792261	52.56418425792261	0.003047406357222877	6.20285463453492E-4	0.18435561715292126	0.8156443828470787	4.1458924314699487E-4	0.2768743387939818	0.19773281045635022	0.22528196725730015	0.3001108834923679	0.10520720470680534	0.3103749038193881	0.07536066975685497	0.033053231985772875	0.29011105333872494	0.03670873162910777
55000	-46294.45125103319	-46402.60411736923	108.15286633603567	-46402.60411736923	1.460924610644089	43.224393050708784	1	4	41	36	0	1.0845432281870744	1.3896866588028005	0.0	8.337740517976822E-5	0.0	1.2281121759170774E-4	53.67043875014369	53.67043875014369	0.005827038791878528	6.121479314927473E-4	0.016863495510361926	0.9831365044896381	4.788129951093932E-4	0.28693425682514534	0.19773281045635022	0.21522204922613664	0.3001108834923679	0.10520720470680534	0.3103749038193881	0.07536066975685497	0.033053231985772875	0.29011105333872494	0.03670873162910777
56000	-46287.90053137791	-46401.78486067386	113.88432929595353	-46401.78486067386	1.426085815013775	40.31785245431929	1	4	41	36	0	1.0722456568247223	1.2815577413634267	0.0	2.2034018777866647E-4	0.0	2.891455390552136E-4	56.078514406013255	56.078514406013255	0.007870260599208072	5.692829419292165E-4	0.016863495510361926	0.9831365044896381	5.053662392942016E-4	0.28693425682514534	0.19773281045635022	0.21522204922613664	0.3001108834923679	0.10520720470680534	0.3103749038193881	0.0563118920185035	0.033053231985772875	0.29011105333872494	0.03670873162910777
57000	-46273.58019604535	-46391.55907474429	117.97887869894379	-46391.55907474429	1.3071764442118752	39.797084318930665	1	4	41	36	0	1.0787401201225069	1.3264775243797302	0.0	2.038000646627292E-4	0.0	4.0959653140553576E-4	49.95758684011945	49.95758684011945	0.003979232826429698	7.919135821437636E-4	0.016863495510361926	0.9831365044896381	5.184066728721067E-4	0.28693425682514534	0.19773281045635022	0.21522204922613664	0.3001108834923679	0.10520720470680534	0.3103749038193881	0.0563118920185035	0.033053231985772875	0.29011105333872494	0.03670873162910777
58000	-46267.435223543085	-46390.75383736819	123.31861382510445	-46390.75383736819	1.1165365574316695	32.70831777531156	1	3	40	37	0	1.0981335205970617	1.35032470441033	0.0	2.3472945223864322E-4	0.0	3.3493430981671374E-4	52.93086682909008	52.93086682909008	0.006053708618348009	3.0468548411174127E-4	0.016863495510361926	0.9831365044896381	6.004451832155436E-4	0.28693425682514534	0.19773281045635022	0.21522204922613664	0.3001108834923679	0.10520720470680534	0.29992188255200286	0.0563118920185035	0.033053231985772875	0.29011105333872494	0.03670873162910777
59000	-46263.25484569107	-46383.818834207435	120.56398851635937	-46383.818834207435	1.2012976619848916	35.43439655068046	1	3	40	37	0	1.0859097662219435	1.3664322492095857	0.0	1.9361472298903663E-4	0.0	3.4064316211507523E-4	52.39132738363892	52.39132738363892	0.003308466340062622	6.729649861615375E-4	0.33108940998101816	0.6689105900189818	5.434919533365006E-4	0.28693425682514534	0.19773281045635022	0.21522204922613664	0.3001108834923679	0.10520720470680534	0.29992188255200286	0.058452746740024215	0.033053231985772875	0.29011105333872494	0.03670873162910777
60000	-46254.73616722173	-46381.5858930319	126.84972581017217	-46381.5858930319	1.1245764576526769	32.401629288890284	1	3	40	37	0	1.0999423842412093	1.3828762780314565	0.0	1.038192862920801E-4	0.0	3.287659125500634E-4	55.40356124185684	55.40356124185684	0.0066114486416056365	7.304128298637994E-4	0.4825458425727345	0.5174541574272654	6.75624365571481E-4	0.2762274382340509	0.19773281045635022	0.21522204922613664	0.3108177020834624	0.06191854455814707	0.3068842403559653	0.07465406309959632	0.033053231985772875	0.29011105333872494	0.03670873162910777
61000	-46257.50708914513	-46381.11994510845	123.6128559633126	-46381.11994510845	1.2951529572309521	38.58176745307775	1	3	40	37	0	1.106227754762597	1.32065875734604	0.0	1.4808101712797668E-4	0.0	7.224735576305382E-4	48.063982404753574	48.063982404753574	0.005755585692419148	6.945797333526394E-4	0.6680033540652935	0.33199664593470635	5.518490953993079E-4	0.2762274382340509	0.19773281045635022	0.21522204922613664	0.3108177020834624	0.06191854455814707	0.295845784227249	0.07465406309959632	0.033053231985772875	0.2712200602144705	0.05299683142625953
62000	-46263.34510448429	-46385.52635514223	122.18125065794095	-46385.52635514223	1.26203938233122	37.0391002027943	1	3	40	37	0	1.1164620250717732	1.3006604124334806	0.0	1.4353116128826138E-4	0.0	6.851088211937774E-4	49.755872499049076	49.755872499049076	0.0035672157979479116	7.165034029468926E-4	0.6680033540652935	0.33199664593470635	5.255008694891375E-4	0.2762274382340509	0.19773281045635022	0.21522204922613664	0.3108177020834624	0.09645032176202789	0.295845784227249	0.050111226703064726	0.033053231985772875	0.2712200602144705	0.05299683142625953
63000	-46257.39959408773	-46389.98874805649	132.58915396875844	-46389.98874805649	1.1483174827425644	32.27361821471891	1	3	40	37	0	1.0862391424299271	1.307647276237521	0.0	2.8974902950196083E-4	0.0	0.0010761705151085045	51.35841504092662	51.35841504092662	0.0038289509564958086	7.337114373185474E-4	0.6915281954036406	0.3084718045963592	6.01583885381317E-4	0.28620123390087987	0.19773281045635022	0.21522204922613664	0.3008439064166334	0.09645032176202789	0.295845784227249	0.050111226703064726	0.033053231985772875	0.2712200602144705	0.022968983272473525
64000	-46260.97738234074	-46386.610117876226	125.632735535491	-46386.610117876226	1.2261324636027817	36.408413445418496	1	3	40	37	0	1.0994187364407173	1.3490202876416837	0.0	1.4422907963275133E-4	0.0	3.9168381768896307E-4	51.604111183136844	51.604111183136844	0.004138374164670943	4.50729044434145E-4	0.6915281954036406	0.3084718045963592	5.485004073158346E-4	0.28620123390087987	0.19773281045635022	0.21522204922613664	0.3008439064166334	0.09645032176202789	0.295845784227249	0.050111226703064726	0.033053231985772875	0.2712200602144705	0.06463341526075599
65000	-46270.21905603912	-46396.13807529282	125.91901925370658	-46396.13807529282	1.217776407612617	36.74044239204731	1	3	40	37	0	1.1028580516145945	1.328725377376588	0.0	1.371029031188984E-4	0.0	3.1679578169098086E-4	52.16938399239048	52.16938399239048	0.004166673735411488	2.947125446936357E-4	0.5989292630549096	0.40107073694509027	5.055570181526991E-4	0.28620123390087987	0.19773281045635022	0.21522204922613664	0.3008439064166334	0.04895275464312407	0.295845784227249	0.050111226703064726	0.033053231985772875	0.2712200602144705	0.06463341526075599
66000	-46252.926960317534	-46381.38409732154	128.45713700400339	-46381.38409732154	1.1152656792662843	31.657983304266956	1	3	40	37	0	1.0944450423084051	1.3929368403175466	0.0	2.2802335372896267E-4	0.0	3.104469480066805E-4	50.114655003702296	50.114655003702296	0.006156880438452489	0.0028280419905917335	0.5989292630549096	0.40107073694509027	6.288946528347788E-4	0.2889067345847232	0.19502730977250687	0.21522204922613664	0.3008439064166334	0.04895275464312407	0.295845784227249	0.050111226703064726	0.033053231985772875	0.2712200602144705	0.06463341526075599
67000	-46226.61094229845	-46356.36892674051	129.75798444205844	-46356.36892674051	1.1212739320126306	31.319364890285474	1	3	40	37	0	1.0895234557190439	1.363486030750998	0.0	4.3609489823779837E-4	0.0	3.007687149545663E-4	51.80323021066721	51.80323021066721	0.0051934618624358804	0.00234758851154451	0.5989292630549096	0.40107073694509027	5.987591996694339E-4	0.2889067345847232	0.1880577416303469	0.21522204922613664	0.3078134745587934	0.09187945008650002	0.295845784227249	0.050111226703064726	0.02336962517506566	0.2712200602144705	0.06463341526075599
68000	-46214.72502956691	-46351.861818317055	137.13678875014668	-46351.861818317055	1.0028939556502015	29.163169927209708	1	3	40	37	0	1.0900171124063878	1.4353471647187979	0.0	5.423877498757952E-4	0.0	2.622322057669577E-4	50.023062349403375	50.023062349403375	0.005548296891345439	8.371967071853505E-4	0.5989292630549096	0.40107073694509027	6.896633769494314E-4	0.2889067345847232	0.1880577416303469	0.21522204922613664	0.3078134745587934	0.09187945008650002	0.295845784227249	0.050111226703064726	0.03368597080957983	0.2712200602144705	0.06482971937257985
69000	-46212.77852288731	-46343.023250924474	130.24472803716046	-46343.023250924474	1.1140702104687652	33.826870900287936	1	3	40	37	0	1.0723268094685572	1.3181673335980524	0.0	4.7545699882184107E-4	0.0	4.7389496302556336E-4	53.968553756931875	53.968553756931875	0.002329959712346902	0.00247607924575887	0.5250289765711764	0.47497102342882347	6.123878241473875E-4	0.2955409932348664	0.1814234829802037	0.21522204922613664	0.3078134745587934	0.09187945008650002	0.3374301936618831	0.050111226703064726	0.024330572850853147	0.2712200602144705	0.06482971937257985
70000	-46197.637674933336	-46334.66195881399	137.02428388065306	-46334.66195881399	1.003861051018181	29.587391229211796	1	3	40	37	0	1.0782312651680415	1.3849085921312134	0.0	4.099697165757883E-4	0.0	7.450918220305923E-4	53.5104997674803	53.5104997674803	0.0055916041831786615	0.0029337898164708514	0.5250289765711764	0.47497102342882347	6.393751578463608E-4	0.2955409932348664	0.1814234829802037	0.21522204922613664	0.3078134745587934	0.09187945008650002	0.3374301936618831	0.050111226703064726	0.050382086495664835	0.2712200602144705	0.06482971937257985
71000	-46197.069929261146	-46330.07566653552	133.0057372743743	-46330.07566653552	1.041113080629862	31.018924442288817	1	3	40	37	0	1.1108908178384624	1.349863647747757	0.0	3.487018585792018E-4	0.0	0.0010602435467926246	49.602046425974855	49.602046425974855	0.0031209366223893292	0.0021902619990159943	0.5250289765711764	0.47497102342882347	6.266840770626365E-4	0.2955409932348664	0.1814234829802037	0.21402992433071133	0.3090055994542187	0.09187945008650002	0.3374301936618831	0.05988761153995401	0.04565706861183893	0.2712200602144705	0.06482971937257985
72000	-46182.643632844025	-46319.748019894985	137.10438705095848	-46319.748019894985	1.0508318985781095	29.090286633290564	1	3	40	37	0	1.1191165505554335	1.4751422486551977	0.0	2.0413799207270295E-4	0.0	3.885298274762682E-4	50.82656010020175	50.82656010020175	0.003889550846404854	0.003044975915457113	0.5250289765711764	0.47497102342882347	6.54029075656169E-4	0.3023837746366313	0.1814234829802037	0.20718714292894638	0.3090055994542187	0.09187945008650002	0.3374301936618831	0.05988761153995401	0.03249642046262707	0.28831657370590413	0.02766445218463949
73000	-46189.142023510336	-46314.91192412636	125.76990061602606	-46314.91192412636	1.1013039588237352	31.31609024237794	1	3	40	37	0	1.0921773682433	1.384701732006678	0.0	2.2273279400939237E-4	0.0	2.6884662703233626E-4	55.41022079433037	55.41022079433037	0.005333787529374153	0.002354855916850821	0.5250289765711764	0.47497102342882347	6.171489734707856E-4	0.3023837746366313	0.1814234829802037	0.20718714292894638	0.3090055994542187	0.09187945008650002	0.3374301936618831	0.05988761153995401	0.02940549068471498	0.28831657370590413	0.013209420514406038
74000	-46207.76280022549	-46318.60135864542	110.83855841992613	-46318.60135864542	1.3078244762395612	38.84945952068746	1	3	40	37	0	1.0769683064120308	1.2828357609411944	0.0	1.41316173656446E-4	0.0	3.427995017107977E-4	57.25830583716454	57.25830583716454	0.004815230379593582	0.0020879192634136166	0.5250289765711764	0.47497102342882347	4.998051552003447E-4	0.3023837746366313	0.1814234829802037	0.20718714292894638	0.3090055994542187	0.11673194103880216	0.2909119340701642	0.05988761153995401	0.02940549068471498	0.28831657370590413	0.021666321553846207
75000	-46204.91564071428	-46323.980208222434	119.0645675081563	-46323.980208222434	1.2493727111237622	35.53418601961374	1	3	40	37	0	1.1014637471189372	1.4100131080817315	0.0	1.3310482582918118E-4	0.0	4.4091067055566333E-4	51.6889835038304	51.6889835038304	0.0016214918777164137	0.002003606425021698	0.5250289765711764	0.47497102342882347	5.332263420256044E-4	0.3023837746366313	0.1814234829802037	0.20718714292894638	0.3090055994542187	0.1309204375668103	0.2909119340701642	0.05988761153995401	0.02940549068471498	0.28831657370590413	0.006669477929628772
76000	-46205.57846425554	-46323.70768110589	118.12921685035118	-46323.70768110589	1.2627440729218793	34.919192576341125	1	3	40	37	0	1.0952383202815696	1.3539639742853102	0.0	2.3764336882846807E-4	0.0	6.714655709085164E-4	48.74860750773605	48.74860750773605	0.003153771621601752	0.0033643667423108228	0.5250289765711764	0.47497102342882347	5.619322157566873E-4	0.3023837746366313	0.1814234829802037	0.20718714292894638	0.3090055994542187	0.1309204375668103	0.2909119340701642	0.05988761153995401	0.04504226168124947	0.28831657370590413	0.006669477929628772
77000	-46201.397871281566	-46324.21031694196	122.8124456603905	-46324.21031694196	1.2128007617340355	32.78989747297088	1	3	40	37	0	1.0648700781720855	1.3616824075452258	0.0	2.4720341236027194E-4	0.0	7.651941953504878E-4	52.3817755918217	52.3817755918217	0.003228370919563223	0.003911037690921458	0.7452051579662655	0.25479484203373437	6.158269749429708E-4	0.3023837746366313	0.1814234829802037	0.20718714292894638	0.3090055994542187	0.1309204375668103	0.29004352510772885	0.045097122967166677	0.04504226168124947	0.28831657370590413	0.009610515895648776
78000	-46203.37029327432	-46317.373072847135	114.0027795728201	-46317.373072847135	1.3991662163485032	36.68454320715289	1	3	40	37	0	1.0962076220694814	1.2600999559860757	0.0	7.415049416858458E-5	0.0	9.350096064657134E-4	53.6012808525078	53.6012808525078	8.217612944460117E-4	0.003892266614192986	0.9849139220923315	0.015086077907668388	5.408007172965582E-4	0.3023837746366313	0.1814234829802037	0.20718714292894638	0.3090055994542187	0.1309204375668103	0.29004352510772885	0.045097122967166677	0.04504226168124947	0.22961591832847683	0.009610515895648776
